EntrezID	EnsemblTranscriptID	GeneSymbols
178066	T23D8.5	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179233	T23D8.5	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179260	T23D8.5	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179264	T23D8.5	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179267	T23D8.5	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179341	T23D8.5	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
188792	T23D8.5	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191667	T23D8.5	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191671	T23D8.5	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191677	T23D8.5	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191680	T23D8.5	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
172860	T23D8.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
175025	T23D8.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
175028	T23D8.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
175034	T23D8.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
177521	T23D8.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
178048	T23D8.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
178056	T23D8.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
179261	T23D8.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
179265	T23D8.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
180073	T23D8.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
184112	T23D8.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
186671	T23D8.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
191669	T23D8.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
191676	T23D8.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
191678	T23D8.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
259800	T23D8.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
188793	T23D8.8	cfi-1
175612	T23F11.4	T23F11.4
178338	T23G4.1	tlp-1
176303	T23G5.6	saeg-2
174458	T23G7.1	dpl-1
172347	T23H2.3	T23H2.3
172840	T23H4.2	nhr-69
188828	T24A6.11	nhr-222
188826	T24A6.8	nhr-221
174447	T24B8.6	hlh-3
175250	T24C4.7	ztf-18
191705	T24D3.1	med-1
174450	T24H10.1	T24H10.1
174451	T24H10.3	dnj-23
174452	T24H10.7	jun-1
181337	T25C12.1	lin-14
175921	T26A5.8	T26A5.8
177643	T26A8.4	CELE_T26A8.4|T26A8.4
188917	T26C11.1	tbx-41
180503	T26C11.5	ceh-41
180504	T26C11.6	ceh-21
180505	T26C11.7	ceh-39
3565155	T26E4.16	nhr-285
188934	T26E4.8	nhr-223
180265	T26H2.9	nhr-79
173441	T27A1.6	mab-9
188967	T27A8.2	T27A8.2
181714	T27B1.2	pat-9|ztf-19
178707	T27B7.1	nhr-59
188974	T27B7.2	nhr-225
188975	T27B7.3	nhr-226
178708	T27B7.4	nhr-115
188976	T27B7.5	nhr-227
188977	T27B7.6	nhr-228
178788	T27C4.4	lin-40
179599	T27F2.4	zip-10
189045	T28D9.9	T28D9.9
178845	T28F12.2	unc-62
177267	T28H11.4	pes-1
189066	VC5.5	nhr-135
4363091	VC5.6	nhr-286
175142	W01D2.2	nhr-61
175056	W01G7.3	rpb-11
178296	W02A2.7	mex-5
177157	W02C12.3	hlh-30
172394	W02D3.9	unc-37
179212	W02D7.6	W02D7.6|CELE_W02D7.6
173124	W02D9.3	hmg-20
189139	W02H5.7	sknr-1
175811	W03A3.1	ceh-10
13187322	W03C9.4	lin-29
174830	W03C9.4	lin-29
13187333	W03C9.7	mex-1
174836	W03C9.7	mex-1
177165	W03D2.1	pqn-75
177161	W03D2.4	pcn-1
178541	W03F9.2	W03F9.2|CELE_W03F9.2
178544	W03F9.5	ttb-1
173257	W04A8.7	taf-1
189182	W04B5.2	W04B5.2
179712	W04D2.4	W04D2.4
179734	W05B10.1	his-74
179733	W05B10.2	ccch-3
191732	W05B5.3	nhr-85
179603	W05E10.3	ceh-32
180479	W05H7.4	zfp-3
172728	W06D4.6	rad-54
173014	W06H12.1	ztf-6
189280	W07G1.3	zip-3
177099	W08E12.1	zip-11
177794	W09C2.1	elt-1
172081	W09C3.4	W09C3.4
171849	W10C8.2	pop-1
172732	W10D5.1	mef-2
172733	W10D5.3	gei-17
173435	W10D9.4	nfyb-1
180133	Y102A5C.18	efl-1
190865	Y104H12A.1	nhr-41
178442	Y105C5A.15	Y105C5A.15|CELE_Y105C5A.15
3565279	Y105C5B.29	hlh-32
173310	Y105E8A.17	ekl-4
173317	Y105E8A.23	CELE_Y105E8A.23|Y105E8A.23
190914	Y105E8B.7	CELE_Y105E8B.7|Y105E8B.7
190925	Y106G6H.4	madf-10
176678	Y111B2A.10	Y111B2A.10|CELE_Y111B2A.10
176686	Y111B2A.16	taf-7.2
180313	Y113G7A.6	ttx-1
180324	Y113G7B.23	swsn-1
190999	Y116A8C.13	CELE_Y116A8C.13|Y116A8C.13
178476	Y116A8C.17	dct-13
191001	Y116A8C.18	nhr-229
178477	Y116A8C.19	CELE_Y116A8C.19|Y116A8C.19
178478	Y116A8C.20	CELE_Y116A8C.20|Y116A8C.20
178479	Y116A8C.22	athp-3
178489	Y116A8C.35	uaf-2
177749	Y11D7A.12	flh-1
189435	Y11D7A.13	flh-3
181621	Y15E3A.1	nhr-91
181573	Y16B4A.1	unc-3
189442	Y17D7A.1	nhr-230
180230	Y17D7A.3	nhr-65
189445	Y17D7B.1	nhr-231
174829	Y17G7A.1	hmg-12
174838	Y17G7B.2	ash-2
259467	Y17G7B.22	Y17G7B.22
174841	Y17G7B.5	mcm-2
173148	Y18D10A.1	attf-6
175319	Y22D7AL.16	Y22D7AL.16
179426	Y22F5A.1	nhr-232
179824	Y2H9A.1	mes-4
189569	Y32B12B.6	nhr-233
178362	Y37A1B.1	lst-3
175809	Y37B11A.2	Y37B11A.2
177118	Y37E11B.1	Y37E11B.1
192051	Y37E11B.4	taf-2
171763	Y37E3.3	rpb-10
259399	Y37F4.6	Y37F4.6
189663	Y38E10A.18	nhr-234
174894	Y38E10A.6	ceh-100
189677	Y38F2AL.5	nhr-236
3564888	Y38H8A.5	Y38H8A.5|CELE_Y38H8A.5
176481	Y39A1A.5	rabx-5
176516	Y39A1C.3	cey-4
189728	Y39A3CR.6	hlh-33
180257	Y39B6A.12	bed-1
180254	Y39B6A.17	nhr-95
189730	Y39B6A.46	ztf-20
180255	Y39B6A.47	nhr-145
176734	Y39E4B.2	Y39E4B.2|CELE_Y39E4B.2
176731	Y39E4B.7	CELE_Y39E4B.7|dhhc-8
171793	Y39G10AR.14	mcm-4
178685	Y40B10A.8	nhr-86
189783	Y40B1A.4	sptf-3
176597	Y41C4A.4	crh-1
189825	Y41D4B.21	nhr-274
176973	Y41D4B.26	CELE_Y41D4B.26|Y41D4B.26
6418682	Y41D4B.27	nhr-146
176972	Y41D4B.7	nhr-87
176971	Y41D4B.8	nhr-92
189821	Y41D4B.9	nhr-122
177603	Y42H9AR.3	rabs-5
177914	Y43C5A.6	rad-51
189878	Y43F8C.10	dmd-3
173408	Y43H11AL.1	Y43H11AL.1
171900	Y44E3B.1	zip-4
178346	Y45F10D.7	Y45F10D.7
178821	Y45G5AM.1	nhr-114
4363053	Y46E12A.4	tbx-43
189967	Y46H3C.4	Y46H3C.4
178651	Y46H3D.5	nhr-110
189970	Y46H3D.6	nhr-237
189971	Y46H3D.7	nhr-238
176549	Y47D3A.10	tbx-34
189976	Y47D3A.11	wht-8
189977	Y47D3A.12	tbx-37
176544	Y47D3A.29	Y47D3A.29
176546	Y47D3A.4	cku-70
176548	Y47D3A.6	tra-1
176574	Y47D3B.7	sbp-1
176576	Y47D3B.9	bed-2
171914	Y47G6A.11	msh-6
171918	Y47G6A.7	Y47G6A.7|CELE_Y47G6A.7
171917	Y47G6A.8	crn-1
173062	Y47H9C.2	dhhc-2
190015	Y48A6C.3	sup-35
176543	Y48A6C.5	pha-1
175080	Y48B6A.11	jmjd-2
175081	Y48B6A.14	hmg-1.1
190022	Y48C3A.12	Y48C3A.12
174978	Y48C3A.14	Y48C3A.14
174980	Y48C3A.17	efl-2
174971	Y48C3A.4	ztf-22
174974	Y48C3A.7	mac-1
175015	Y48E1A.1	rpoa-1|Y48E1A.1
190028	Y48E1B.7	lin-38
171624	Y48G1A.6	mbtr-1
3565634	Y48G8AL.10	Y48G8AL.10
171696	Y48G8AL.6	smg-2
190048	Y48G8AR.1	grh-1
190056	Y48G9A.11	Y48G9A.11
176667	Y49E10.14	pie-1
176660	Y49E10.6	his-72
3565352	Y50D7A.11	Y50D7A.11
175190	Y50D7A.2	Y50D7A.2
190128	Y51A2B.3	nhr-288
180217	Y51A2D.17	nhr-70
3564936	Y51H1A.4	ing-3
175040	Y51H1A.6	mcd-1
178463	Y51H4A.12	set-26
178465	Y51H4A.17	sta-1
178459	Y51H4A.4	zip-7
173005	Y52B11A.9	Y52B11A.9|CELE_Y52B11A.9
173765	Y52E8A.2	Y52E8A.2
173078	Y53C10A.12	hsf-1
190192	Y53C10A.3	hsf-2
174533	Y53C12B.5	mab-3
190204	Y53C12C.1	eyg-1
175152	Y53F4B.3	CELE_Y53F4B.3|Y53F4B.3
190208	Y53F4B.5	Y53F4B.5|CELE_Y53F4B.5
175435	Y53G8AR.2	phf-15
175434	Y53G8AR.9	Y53G8AR.9
173016	Y53H1A.2	CELE_Y53H1A.2|Y53H1A.2
3565955	Y53H1A.5	nfya-2
171877	Y54E10BR.6	rpb-7
171880	Y54E10BR.8	ztf-23
190264	Y54F10AM.1	nhr-239
175372	Y54F10AM.4	ceh-44
177082	Y54G2A.1	lin-22
190281	Y54G2A.20	Y54G2A.20
175202	Y55B1BR.3	cec-8
190310	Y55F3AM.14	Y55F3AM.14
176918	Y55F3AM.6	Y55F3AM.6
13191476	Y56A3A.1	ntl-3
176614	Y56A3A.1	ntl-3
176624	Y56A3A.18	Y56A3A.18
176631	Y56A3A.27	top-3
176632	Y56A3A.28	Y56A3A.28
174860	Y57A10A.15	polg-1
174872	Y57A10A.31	Y57A10A.31|CELE_Y57A10A.31
179091	Y57E12AL.5	mdt-6
178412	Y57G11C.25	ccch-5
180169	Y59A8A.2	phf-14
190396	Y59A8B.13	slr-2
190419	Y59E9AR.3	tbx-30|tbx-42
190421	Y59E9AR.3	tbx-30|tbx-42
190419	Y59E9AR.5	tbx-30|tbx-42
190421	Y59E9AR.5	tbx-30|tbx-42
178004	Y5F2A.4	Y5F2A.4
189360	Y5H2A.2	nhr-275
178696	Y5H2B.2	nhr-13
190441	Y60A9.3	CELE_Y60A9.3|Y60A9.3
190458	Y62E10A.17	Y62E10A.17
174763	Y62F5A.1	mdt-8
171646	Y65B4BR.5	Y65B4BR.5|icd-2
267057	Y65B4BR.9	ceh-9
176594	Y66A7A.5	ceh-91
190493	Y66A7A.8	tbx-33
176585	Y66D12A.12	ztf-29
176584	Y66D12A.15	Y66D12A.15
13181643	Y67A6A.2	nhr-62
172836	Y67A6A.2	nhr-62
190512	Y67D8A.3	dmd-9
259340	Y67H2A.10	Y67H2A.10|CELE_Y67H2A.10
190547	Y69A2AR.26	nhr-242
177045	Y69A2AR.29	ngn-1
190558	Y69H2.8	nhr-241
180158	Y6G8.3	ztf-25
180115	Y70C5C.6	nhr-112
190578	Y71A12B.8	CELE_Y71A12B.8|Y71A12B.8
190581	Y71A12C.1	nhr-276
175393	Y71H2AM.17	swsn-3
190623	Y73B3A.5	elk-2
177390	Y73B6BL.9	hil-2
171723	Y73E7A.2	Y73E7A.2
190678	Y73F8A.16	tbx-39
190679	Y73F8A.17	tbx-40
191717	Y73F8A.21	nhr-5
178431	Y73F8A.24	Y73F8A.24|CELE_Y73F8A.24
190689	Y73F8A.33	Y73F8A.33|CELE_Y73F8A.33
171592	Y74C9A.4	Y74C9A.4|rcor-1
176640	Y75B8A.1	php-3
176641	Y75B8A.2	nob-1
176655	Y75B8A.29	zip-12
176656	Y75B8A.35	zip-1
176645	Y75B8A.6	CELE_Y75B8A.6|Y75B8A.6
176950	Y77E11A.6	Y77E11A.6|rpc-11
176638	Y79H2A.3	Y79H2A.3
178455	Y7A9D.1	Y7A9D.1
180232	Y80D3A.2	emb-4
180233	Y80D3A.3	ceh-51
190741	Y80D3A.4	nhr-243
175302	Y82E9BR.1	Y82E9BR.1
190775	Y82E9BR.15	elc-1
259490	Y82E9BR.17	Y82E9BR.17
190777	Y87G2A.3	atg-4.1
190799	Y94H6A.1	nhr-277
190806	Y95B8A.8	Y95B8A.8
179178	Y97E10AR.5	rpb-9
171670	ZC123.3	zfh-2
191089	ZC155.2	ZC155.2
173537	ZC204.2	duxl-1
172893	ZC247.3	lin-11
172339	ZC328.2	ZC328.2
191149	ZC376.4	ceh-74
179922	ZC376.7	atfs-1
175726	ZC395.8	ztf-8
177724	ZC410.1	nhr-11
191167	ZC416.1	madf-9
179183	ZC513.6	oma-2
178184	ZC518.3	ccr-4
180671	ZC64.3	ceh-18
180672	ZC64.4	lim-4
180771	ZC8.4	lfi-1
191496	ZK1025.10	nhr-73|nhr-245
191722	ZK1025.10	nhr-73|nhr-245
191495	ZK1025.6	nhr-244
173033	ZK1025.9	nhr-113|nhr-259
182960	ZK1025.9	nhr-113|nhr-259
191499	ZK1037.4	nhr-246
191500	ZK1037.5	nhr-247
174463	ZK1067.2	ZK1067.2
174157	ZK1127.11	him-14
191525	ZK1127.7	cin-4
176425	ZK1128.4	ZK1128.4
180398	ZK1193.5	dve-1
176190	ZK1236.2	cec-1
191549	ZK1251.1	htas-1
174225	ZK1290.4	nfi-1
175027	ZK131.1	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
175032	ZK131.1	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
177522	ZK131.1	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
178050	ZK131.1	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
178055	ZK131.1	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
178066	ZK131.1	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179233	ZK131.1	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179260	ZK131.1	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179264	ZK131.1	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179267	ZK131.1	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179341	ZK131.1	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
188792	ZK131.1	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191667	ZK131.1	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191671	ZK131.1	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191677	ZK131.1	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191680	ZK131.1	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
172860	ZK131.10	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
175025	ZK131.10	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
175028	ZK131.10	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
175034	ZK131.10	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
177521	ZK131.10	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
178048	ZK131.10	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
178056	ZK131.10	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
179261	ZK131.10	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
179265	ZK131.10	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
180073	ZK131.10	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
184112	ZK131.10	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
186671	ZK131.10	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
191669	ZK131.10	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
191676	ZK131.10	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
191678	ZK131.10	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
259800	ZK131.10	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
175030	ZK131.2	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
175031	ZK131.2	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
177628	ZK131.2	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
180074	ZK131.2	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
181821	ZK131.2	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
184113	ZK131.2	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
184200	ZK131.2	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
184804	ZK131.2	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
186250	ZK131.2	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
186325	ZK131.2	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
191668	ZK131.2	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
191672	ZK131.2	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
191673	ZK131.2	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
246024	ZK131.2	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
175030	ZK131.3	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
175031	ZK131.3	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
177628	ZK131.3	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
180074	ZK131.3	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
181821	ZK131.3	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
184113	ZK131.3	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
184200	ZK131.3	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
184804	ZK131.3	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
186250	ZK131.3	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
186325	ZK131.3	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
191668	ZK131.3	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
191672	ZK131.3	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
191673	ZK131.3	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
246024	ZK131.3	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
175027	ZK131.4	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
175032	ZK131.4	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
177522	ZK131.4	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
178050	ZK131.4	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
178055	ZK131.4	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
178066	ZK131.4	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179233	ZK131.4	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179260	ZK131.4	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179264	ZK131.4	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179267	ZK131.4	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179341	ZK131.4	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
188792	ZK131.4	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191667	ZK131.4	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191671	ZK131.4	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191677	ZK131.4	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191680	ZK131.4	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
175026	ZK131.5	his-29|his-15|his-11|his-44|his-34
175029	ZK131.5	his-29|his-15|his-11|his-44|his-34
175033	ZK131.5	his-29|his-15|his-11|his-44|his-34
185332	ZK131.5	his-29|his-15|his-11|his-44|his-34
191679	ZK131.5	his-29|his-15|his-11|his-44|his-34
172860	ZK131.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
175025	ZK131.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
175028	ZK131.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
175034	ZK131.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
177521	ZK131.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
178048	ZK131.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
178056	ZK131.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
